year,site,hive,colony type,date,month,day,julian,ndays,totdays,dead,deadperday,avgdead,mortality,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,429,4,29,4,4,4,26,6.5,28.36170213,-0.770817704,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,502,5,2,7,3,7,87,29,28.36170213,0.022505626,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,506,5,6,11,4,11,67,16.75,28.36170213,-0.409414854,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,509,5,9,14,3,14,160,53.33333333,28.36170213,0.880470118,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,513,5,13,18,4,18,205,51.25,28.36170213,0.807014254,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,516,5,16,21,3,21,190,63.33333333,28.36170213,1.233058265,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,520,5,20,25,4,25,138,34.5,28.36170213,0.216429107,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,524,5,24,29,4,29,90,22.5,28.36170213,-0.206676669,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,527,5,27,32,3,32,50,16.66666667,28.36170213,-0.412353088,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,531,5,31,36,4,36,100,25,28.36170213,-0.118529632,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,604,6,4,40,4,40,42,10.5,28.36170213,-0.629782446,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,608,6,8,44,4,44,130,32.5,28.36170213,0.145911478,,,,,,,,,,,,,,,
2013,CH,2013CH31,full,611,6,11,47,3,47,48,16,28.36170213,-0.435858965,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,429,4,29,4,4,4,21,5.25,29.5106383,-0.822098053,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,502,5,2,7,3,7,12,4,29.5106383,-0.86445566,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,506,5,6,11,4,11,6,1.5,29.5106383,-0.949170872,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,509,5,9,14,3,14,140,46.66666667,29.5106383,0.581350637,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,513,5,13,18,4,18,186,46.5,29.5106383,0.575702956,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,516,5,16,21,3,21,70,23.33333333,29.5106383,-0.209324682,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,520,5,20,25,4,25,176,44,29.5106383,0.490987743,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,524,5,24,29,4,29,165,41.25,29.5106383,0.397801009,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,527,5,27,32,3,32,108,36,29.5106383,0.219899063,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,531,5,31,36,4,36,125,31.25,29.5106383,0.058940159,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,604,6,4,40,4,40,138,34.5,29.5106383,0.169069935,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,608,6,8,44,4,44,165,41.25,29.5106383,0.397801009,,,,,,,,,,,,,,,
2013,CH,2013CH32,full,611,6,11,47,3,47,75,25,29.5106383,-0.152847873,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,429,4,29,4,4,4,29,7.25,16.04255319,-0.548076923,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,502,5,2,7,3,7,55,18.33333333,16.04255319,0.142793988,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,506,5,6,11,4,11,47,11.75,16.04255319,-0.267572944,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,509,5,9,14,3,14,77,25.66666667,16.04255319,0.599911583,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,513,5,13,18,4,18,25,6.25,16.04255319,-0.610411141,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,516,5,16,21,3,21,25,8.333333333,16.04255319,-0.480548187,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,520,5,20,25,4,25,61,15.25,16.04255319,-0.049403183,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,524,5,24,29,4,29,272,68,16.04255319,3.23872679,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,527,5,27,32,3,32,17,5.666666667,16.04255319,-0.646772767,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,531,5,31,36,4,36,29,7.25,16.04255319,-0.548076923,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,604,6,4,40,4,40,37,9.25,16.04255319,-0.423408488,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,608,6,8,44,4,44,50,12.5,16.04255319,-0.220822281,,,,,,,,,,,,,,,
2013,CH,2013CH35,package,611,6,11,47,3,47,30,10,16.04255319,-0.376657825,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,429,4,29,4,4,4,40,10,22.44680851,-0.55450237,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,502,5,2,7,3,7,16,5.333333333,22.44680851,-0.762401264,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,506,5,6,11,4,11,52,13,22.44680851,-0.420853081,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,509,5,9,14,3,14,260,86.66666667,22.44680851,2.860979463,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,513,5,13,18,4,18,165,41.25,22.44680851,0.837677725,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,516,5,16,21,3,21,60,20,22.44680851,-0.109004739,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,520,5,20,25,4,25,113,28.25,22.44680851,0.258530806,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,524,5,24,29,4,29,100,25,22.44680851,0.113744076,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,527,5,27,32,3,32,32,10.66666667,22.44680851,-0.524802528,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,531,5,31,36,4,36,52,13,22.44680851,-0.420853081,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,604,6,4,40,4,40,72,18,22.44680851,-0.198104265,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,608,6,8,44,4,44,65,16.25,22.44680851,-0.276066351,,,,,,,,,,,,,,,
2013,CH,2013CH36,package,611,6,11,47,3,47,28,9.333333333,22.44680851,-0.584202212,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,429,4,29,4,4,4,134,33.5,163.1914894,-0.794719687,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,502,5,2,7,3,7,280,93.33333333,163.1914894,-0.42807475,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,506,5,6,11,4,11,250,62.5,163.1914894,-0.617014342,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,509,5,9,14,3,14,260,86.66666667,163.1914894,-0.468926554,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,513,5,13,18,4,18,620,155,163.1914894,-0.050195567,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,516,5,16,21,3,21,418,139.3333333,163.1914894,-0.146197306,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,520,5,20,25,4,25,1011,252.75,163.1914894,0.548794003,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,524,5,24,29,4,29,776,194,163.1914894,0.188787484,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,527,5,27,32,3,32,890,296.6666667,163.1914894,0.817905259,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,531,5,31,36,4,36,946,236.5,163.1914894,0.449217731,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,604,6,4,40,4,40,773,193.25,163.1914894,0.184191656,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,608,6,8,44,4,44,792,198,163.1914894,0.213298566,,,,,,,,,,,,,,,
2013,FSR,2013FSR21,full,611,6,11,47,3,47,520,173.3333333,163.1914894,0.062146893,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,429,4,29,4,4,4,91,22.75,73.72340426,-0.691414141,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,502,5,2,7,3,7,70,23.33333333,73.72340426,-0.683501684,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,506,5,6,11,4,11,180,45,73.72340426,-0.38961039,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,509,5,9,14,3,14,280,93.33333333,73.72340426,0.265993266,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,513,5,13,18,4,18,485,121.25,73.72340426,0.644660895,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,516,5,16,21,3,21,285,95,73.72340426,0.288600289,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,520,5,20,25,4,25,327,81.75,73.72340426,0.108874459,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,524,5,24,29,4,29,370,92.5,73.72340426,0.254689755,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,527,5,27,32,3,32,370,123.3333333,73.72340426,0.672919673,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,531,5,31,36,4,36,230,57.5,73.72340426,-0.22005772,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,604,6,4,40,4,40,350,87.5,73.72340426,0.186868687,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,608,6,8,44,4,44,232,58,73.72340426,-0.213275613,,,,,,,,,,,,,,,
2013,FSR,2013FSR22,full,611,6,11,47,3,47,195,65,73.72340426,-0.118326118,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,429,4,29,4,4,4,14,3.5,12.29787234,-0.715397924,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,502,5,2,7,3,7,129,43,12.29787234,2.496539792,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,506,5,6,11,4,11,85,21.25,12.29787234,0.727941176,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,509,5,9,14,3,14,72,24,12.29787234,0.951557093,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,513,5,13,18,4,18,140,35,12.29787234,1.846020761,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,516,5,16,21,3,21,30,10,12.29787234,-0.186851211,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,520,5,20,25,4,25,14,3.5,12.29787234,-0.715397924,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,524,5,24,29,4,29,27,6.75,12.29787234,-0.451124567,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,527,5,27,32,3,32,20,6.666666667,12.29787234,-0.457900807,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,531,5,31,36,4,36,10,2.5,12.29787234,-0.796712803,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,604,6,4,40,4,40,14,3.5,12.29787234,-0.715397924,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,608,6,8,44,4,44,15,3.75,12.29787234,-0.695069204,,,,,,,,,,,,,,,
2013,FSR,2013FSR25,package,611,6,11,47,3,47,8,2.666666667,12.29787234,-0.783160323,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,429,4,29,4,4,4,28,7,4.957446809,0.412017167,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,502,5,2,7,3,7,32,10.66666667,4.957446809,1.151645207,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,506,5,6,11,4,11,9,2.25,4.957446809,-0.546137339,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,509,5,9,14,3,14,9,3,4.957446809,-0.394849785,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,513,5,13,18,4,18,32,8,4.957446809,0.613733906,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,516,5,16,21,3,21,11,3.666666667,4.957446809,-0.26037196,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,520,5,20,25,4,25,6,1.5,4.957446809,-0.697424893,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,524,5,24,29,4,29,6,1.5,4.957446809,-0.697424893,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,527,5,27,32,3,32,10,3.333333333,4.957446809,-0.327610873,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,531,5,31,36,4,36,6,1.5,4.957446809,-0.697424893,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,604,6,4,40,4,40,16,4,4.957446809,-0.193133047,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,608,6,8,44,4,44,48,12,4.957446809,1.420600858,,,,,,,,,,,,,,,
2013,FSR,2013FSR26,package,611,6,11,47,3,47,20,6.666666667,4.957446809,0.344778255,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,429,4,29,4,4,4,41,10.25,16.68085106,-0.385522959,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,502,5,2,7,3,7,15,5,16.68085106,-0.700255102,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,506,5,6,11,4,11,100,25,16.68085106,0.49872449,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,509,5,9,14,3,14,150,50,16.68085106,1.99744898,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,513,5,13,18,4,18,175,43.75,16.68085106,1.622767857,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,516,5,16,21,3,21,99,33,16.68085106,0.978316327,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,520,5,20,25,4,25,48,12,16.68085106,-0.280612245,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,524,5,24,29,4,29,17,4.25,16.68085106,-0.745216837,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,527,5,27,32,3,32,36,12,16.68085106,-0.280612245,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,531,5,31,36,4,36,20,5,16.68085106,-0.700255102,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,604,6,4,40,4,40,17,4.25,16.68085106,-0.745216837,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,608,6,8,44,4,44,38,9.5,16.68085106,-0.430484694,,,,,,,,,,,,,,,
2013,WB,2013WB11,full,611,6,11,47,3,47,28,9.333333333,16.68085106,-0.44047619,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,429,4,29,4,4,4,15,3.75,21.27659574,-0.82375,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,502,5,2,7,3,7,35,11.66666667,21.27659574,-0.451666667,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,506,5,6,11,4,11,62,15.5,21.27659574,-0.2715,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,509,5,9,14,3,14,80,26.66666667,21.27659574,0.253333333,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,513,5,13,18,4,18,125,31.25,21.27659574,0.46875,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,516,5,16,21,3,21,160,53.33333333,21.27659574,1.506666667,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,520,5,20,25,4,25,90,22.5,21.27659574,0.0575,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,524,5,24,29,4,29,82,20.5,21.27659574,-0.0365,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,527,5,27,32,3,32,55,18.33333333,21.27659574,-0.138333333,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,531,5,31,36,4,36,60,15,21.27659574,-0.295,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,604,6,4,40,4,40,38,9.5,21.27659574,-0.5535,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,608,6,8,44,4,44,98,24.5,21.27659574,0.1515,,,,,,,,,,,,,,,
2013,WB,2013WB12,full,611,6,11,47,3,47,100,33.33333333,21.27659574,0.566666667,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,429,4,29,4,4,4,60,15,12.36170213,0.213425129,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,502,5,2,7,3,7,61,20.33333333,12.36170213,0.644865175,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,506,5,6,11,4,11,45,11.25,12.36170213,-0.089931153,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,509,5,9,14,3,14,50,16.66666667,12.36170213,0.348250143,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,513,5,13,18,4,18,92,23,12.36170213,0.860585198,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,516,5,16,21,3,21,120,40,12.36170213,2.235800344,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,520,5,20,25,4,25,38,9.5,12.36170213,-0.231497418,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,524,5,24,29,4,29,22,5.5,12.36170213,-0.555077453,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,527,5,27,32,3,32,20,6.666666667,12.36170213,-0.460699943,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,531,5,31,36,4,36,18,4.5,12.36170213,-0.635972461,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,604,6,4,40,4,40,12,3,12.36170213,-0.757314974,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,608,6,8,44,4,44,33,8.25,12.36170213,-0.332616179,,,,,,,,,,,,,,,
2013,WB,2013WB15,package,611,6,11,47,3,47,10,3.333333333,12.36170213,-0.730349971,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,429,4,29,4,4,4,40,10,6.340425532,0.577181208,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,502,5,2,7,3,7,56,18.66666667,6.340425532,1.944071588,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,506,5,6,11,4,11,80,20,6.340425532,2.154362416,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,509,5,9,14,3,14,23,7.666666667,6.340425532,0.20917226,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,513,5,13,18,4,18,22,5.5,6.340425532,-0.132550336,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,516,5,16,21,3,21,11,3.666666667,6.340425532,-0.421700224,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,520,5,20,25,4,25,8,2,6.340425532,-0.684563758,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,524,5,24,29,4,29,9,2.25,6.340425532,-0.645134228,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,527,5,27,32,3,32,10,3.333333333,6.340425532,-0.474272931,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,531,5,31,36,4,36,10,2.5,6.340425532,-0.605704698,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,604,6,4,40,4,40,9,2.25,6.340425532,-0.645134228,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,608,6,8,44,4,44,18,4.5,6.340425532,-0.290268456,,,,,,,,,,,,,,,
2013,WB,2013WB16,package,611,6,11,47,3,47,2,0.666666667,6.340425532,-0.894854586,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,427,4,27,2,3,3,52,17.33333333,35.57575758,-0.512776831,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,503,5,3,8,3,6,66,22,35.57575758,-0.381601363,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,505,5,5,10,2,8,75,37.5,35.57575758,0.054088586,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,507,5,7,12,2,10,42,21,35.57575758,-0.409710392,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,509,5,9,14,2,12,63,31.5,35.57575758,-0.114565588,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,511,5,11,16,2,14,61,30.5,35.57575758,-0.142674617,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,513,5,13,18,2,16,38,19,35.57575758,-0.46592845,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,522,5,22,27,3,19,176,58.66666667,35.57575758,0.649063032,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,524,5,24,29,2,21,145,72.5,35.57575758,1.0379046,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,526,5,26,31,2,23,120,60,35.57575758,0.686541738,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,530,5,30,35,4,27,95,23.75,35.57575758,-0.332410562,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,603,6,3,39,4,31,171,42.75,35.57575758,0.201660988,,,,,,,,,,,,,,,
2014,CH,2014CH31,full,605,6,5,41,2,33,70,35,35.57575758,-0.016183986,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,427,4,27,2,3,3,9,3,33.87878788,-0.911449016,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,503,5,3,8,3,6,26,8.666666667,33.87878788,-0.744186047,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,505,5,5,10,2,8,30,15,33.87878788,-0.557245081,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,507,5,7,12,2,10,36,18,33.87878788,-0.468694097,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,509,5,9,14,2,12,38,19,33.87878788,-0.439177102,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,511,5,11,16,2,14,17,8.5,33.87878788,-0.749105546,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,513,5,13,18,2,16,39,19.5,33.87878788,-0.424418605,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,522,5,22,27,3,19,237,79,33.87878788,1.331842576,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,524,5,24,29,2,21,207,103.5,33.87878788,2.055008945,,,,,,,,,,,,,,,
2014,CH,2014CH32,full,526,5,26,31,2,23,266,133,33.87878788,2.925760286,,,,,,,,,,,,,,,
